studentID,interaction,numInteractionCurr,numInteractionTotal,representation,direction,proofDir,action,rule,numAction1Curr,numAction2Curr,numAction3Curr,numAction4Curr,numAction5Curr,numAction6Curr,numAction7Curr,numAction8Curr,numAction9Curr,numAction10Curr,numAction1Total,numAction2Total,numAction3Total,numAction4Total,numAction5Total,numAction6Total,numAction7Total,numAction8Total,numAction9Total,numAction10Total,currPrb,hintType,hintGiven,isForced,hintCount,stepTime,elTime,numProblemsCompleted,PPType,numAttempts,hintFollow
sabeesle,793,,,0,0,0,6,(-(-H*-F)>--W),,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,5.136,122.624,,3,,
sabeesle,794,,,0,0,0,1,(-W>(-H*-F)),,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.317,123.941,,3,,
wbotuel,823,,,0,0,0,1,(A+-D),,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,9.623,62.783,,1,,
wbotuel,825,,,0,0,0,1,(-D>F),,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,0.884,64.789,,1,,
dauchman,2074,,,0,0,0,1,((C>-J)*(-J>C)),,,,,,,,,,,,,,,,,,,,,6.-1.3.1,2,,,0,15.18,67.595,,-1,,
dauchman,2075,,,0,0,0,3,Simp,,,,,,,,,,,,,,,,,,,,,6.-1.3.1,2,,,0,8.737,76.332,,-1,,
dauchman,2076,,,0,0,0,5,Simp,,,,,,,,,,,,,,,,,,,,,6.-1.3.1,2,,,0,5.429,81.761,,-1,,
dauchman,2077,,,0,0,0,1,(N>C),,,,,,,,,,,,,,,,,,,,,6.-1.3.1,2,,,0,6.515,88.276,,-1,,
dauchman,2078,,,0,0,0,1,(C>-J),,,,,,,,,,,,,,,,,,,,,6.-1.3.1,2,,,0,1.076,89.352,,-1,,
dauchman,2079,,,0,0,0,3,HS,,,,,,,,,,,,,,,,,,,,,6.-1.3.1,2,,,0,1.453,90.805,,-1,,
dauchman,2080,,,0,0,0,98,END,,,,,,,,,,,,,,,,,,,,,6.-1.3.1,2,,,0,1.469,92.274,,-1,,
dauchman,2081,,,0,0,0,0,next,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,2,,,0,0.001,92.275,,-1,,
dauchman,2084,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,1.486,5.824,,-1,,
dauchman,2085,,,0,0,0,3,DeM,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,2.548,8.372,,-1,,
dauchman,2087,,,0,0,0,1,(-D+--A),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,0.59,10.783,,-1,,
dauchman,2088,,,0,0,0,3,DN,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,1.04,11.823,,-1,,
dauchman,2089,,,0,0,0,5,DN,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,3.654,15.477,,-1,,
sabeesle,795,,,0,0,0,3,Impl,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,Try to derive H+F working forward.,,1,45.648,169.589,,3,,
dauchman,2090,,,0,0,0,1,(A>-(B>C)),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,7.554,23.031,,-1,,
dauchman,2091,,,0,0,0,3,Impl,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,3.657,26.688,,-1,,
dauchman,2092,,,0,0,0,5,Impl,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,9.04,35.728,,-1,,
sabeesle,796,,,0,0,0,5,Impl,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,22.494,192.083,,3,,
sabeesle,797,,,0,0,0,1,(--W+(-H*-F)),,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.76,193.843,,3,,
sabeesle,798,,,0,0,0,3,DN,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.232,195.075,,3,,
dauchman,2093,,,0,0,0,1,(-A+-(B>C)),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,15.487,51.215,,-1,,
sabeesle,799,,,0,0,0,5,DN,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,9.256,204.331,,3,,
dauchman,2094,,,0,0,0,3,DeM,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,undefined,,0,2.483,53.698,,-1,,
sabeesle,800,,,0,0,0,1,(W+(-H*-F)),,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,4.55,208.881,,3,,
sabeesle,801,,,0,0,0,1,H,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.257,210.138,,3,,
sabeesle,802,,,0,0,0,2,(W+(-H*-F)),,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.009,211.147,,3,,
sabeesle,803,,,0,0,0,2,H,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,0.781,211.928,,3,,
wbotuel,835,,,0,0,0,2,(-D>F),,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,1.358,150.278,,1,,
sabeesle,804,,,0,0,0,1,(W+(-H*-F)),,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.181,213.109,,3,,
wbotuel,836,,,0,0,0,3,Impl,,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,2.702,152.98,,1,,
sabeesle,805,,,0,0,0,3,Simp,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,Try to derive -(-H*-F)>--W working forward.,,1,6.609,219.718,,3,,
dauchman,2095,,,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,14.964,68.662,,-1,,
wbotuel,837,,,0,0,0,1,(-A>-D),,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,12.779,165.759,,1,,
wbotuel,838,,,0,0,0,1,(-D>F),,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,1.393,167.152,,1,,
dauchman,2097,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,undefined,,0,10.66,10.746,,-1,,
wbotuel,839,,,0,0,0,3,MP,,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,3.87,171.022,,1,,
sabeesle,807,,,0,0,0,3,Simp,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,1,3.503,234.025,,3,,
dauchman,2098,,,0,0,0,3,DeM,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,1.991,12.737,,-1,,
dauchman,2099,,,0,0,0,1,(-D+--A),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,1.086,13.823,,-1,,
dauchman,2100,,,0,0,0,3,DN,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,0.853,14.676,,-1,,
wbotuel,841,,,0,0,0,3,HS,,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,2.357,174.64,,1,,
dauchman,2101,,,0,0,0,5,DN,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,3.218,17.894,,-1,,
wbotuel,842,,,0,0,0,1,(-A>F),,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,4.831,179.471,,1,,
wbotuel,843,,,0,0,0,1,(F>G),,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,1.643,181.114,,1,,
sabeesle,809,,,0,0,0,2,(W+(-H*-F)),,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,1,3.657,244.918,,3,,
wbotuel,844,,,0,0,0,3,HS,,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,2.041,183.155,,1,,
dauchman,2105,,,0,0,0,1,(A>-(B>C)),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,0.806,29.628,,-1,,
dauchman,2106,,,0,0,0,3,Assoc,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,2.03,31.658,,-1,,
wbotuel,845,,,0,0,0,1,(A>C),,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,12.538,195.693,,1,,
wbotuel,846,,,0,0,0,1,(C>E),,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,1.043,196.736,,1,,
wbotuel,847,,,0,0,0,3,HS,,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,2.021,198.757,,1,,
dauchman,2113,,,0,0,0,3,Abs,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,2.075,44.887,,-1,,
dauchman,2117,,,0,0,0,2,(A>-(B>C)),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,1.479,55.763,,-1,,
dauchman,2118,,,0,0,0,1,(A>-(B>C)),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,0.469,56.232,,-1,,
dauchman,2119,,,0,0,0,3,Impl,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,0.62,56.852,,-1,,
sabeesle,810,,,0,0,0,1,(W+(-H*-F)),,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,1,34.331,279.249,,3,,
dauchman,2120,,,0,0,0,5,Impl,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,8.914,65.766,,-1,,
sabeesle,811,,,0,0,0,3,Dist,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,9.428,288.677,,3,,
sabeesle,812,,,0,0,0,1,((W+-H)*(W+-F)),,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.756,290.433,,3,,
dauchman,2122,,,0,0,0,1,(-A+-(B>C)),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,1.045,72.288,,-1,,
dauchman,2123,,,0,0,0,1,(-D+A),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,0.776,73.064,,-1,,
dauchman,2124,,,0,0,0,3,DS,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,1.276,74.34,,-1,,
dauchman,2126,,,0,0,0,2,(-A+-(B>C)),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,0.826,76.426,,-1,,
dauchman,2128,,,0,0,0,2,(-D+A),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,0.496,77.919,,-1,,
sabeesle,813,,,0,0,0,3,Simp,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,undefined,,0,11.146,301.579,,3,,
dauchman,2129,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,4.299,82.218,,-1,,
dauchman,2130,,,0,0,0,1,(-A+-(B>C)),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,5.859,88.077,,-1,,
dauchman,2131,,,0,0,0,2,#NAME?,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,2.267,90.344,,-1,,
sabeesle,814,,,0,0,0,5,Simp,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,12.613,314.192,,3,,
sabeesle,816,,,0,0,0,1,H,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,0.531,317.15,,3,,
sabeesle,817,,,0,0,0,1,(W+-H),,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,0.902,318.052,,3,,
sabeesle,818,,,0,0,0,2,H,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.789,319.841,,3,,
dauchman,2132,,,0,0,0,3,DeM,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,8.403,98.747,,-1,,
sabeesle,819,,,0,0,0,3,CP,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,2.317,322.158,,3,,
wbotuel,858,,,0,0,0,1,(A>E),,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,1.415,262.3,,1,,
sabeesle,821,,,0,0,0,1,H,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.789,325.254,,3,,
wbotuel,859,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,1.255,263.555,,1,,
wbotuel,860,,,0,0,0,3,MT,,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,1.998,265.553,,1,,
dauchman,2133,,,0,0,0,1,-(A*(B>C)),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,8.523,107.27,,-1,,
dauchman,2135,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,1.462,109.575,,-1,,
wbotuel,861,,,0,0,0,1,(-A>G),,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,3.277,268.83,,1,,
wbotuel,862,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,0.948,269.778,,1,,
dauchman,2136,,,0,0,0,3,MP,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,1.441,111.016,,-1,,
wbotuel,863,,,0,0,0,3,MT,,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,1.12,270.898,,1,,
wbotuel,866,,,0,0,0,3,MP,,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,1.672,277.642,,1,,
dauchman,2139,,,0,0,0,2,-(A*(B>C)),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,1.555,124.505,,-1,,
dauchman,2140,,,0,0,0,2,#NAME?,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,1.456,125.961,,-1,,
sabeesle,822,,,0,0,0,3,DS,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,undefined,,0,23.049,348.303,,3,,
dauchman,2141,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,3.901,129.862,,-1,,
dauchman,2142,,,0,0,0,1,-(A*(B>C)),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,7.705,137.567,,-1,,
dauchman,2143,,,0,0,0,3,Conj,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,4.876,142.443,,-1,,
wbotuel,870,,,0,0,0,98,END,,,,,,,,,,,,,,,,,,,,,4.-1.4.0,0,,,0,5.854,309.804,,1,,
wbotuel,871,,,0,0,0,0,next,,,,,,,,,,,,,,,,,,,,,4.-1.3.0,0,,,0,0.001,309.805,,1,,
sabeesle,824,,,0,0,0,2,(W+-H),,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,17.216,375.691,,3,,
sabeesle,825,,,0,0,0,1,(W+-H),,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,0.736,376.427,,3,,
dauchman,2145,,,0,0,0,2,#NAME?,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,11.904,155.33,,-1,,
sabeesle,826,,,0,0,0,2,H,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.24,377.667,,3,,
wbotuel,874,,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,6.582,7.091,,1,,
sabeesle,827,,,0,0,0,3,CP,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,2.902,380.569,,3,,
wbotuel,876,,,0,0,0,7,get,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,No hint available for this step.,,0,0.366,1.615,,1,,
wbotuel,877,,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,4.385,6,,1,,
wbotuel,879,,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,4.721,5.029,,1,,
wbotuel,881,,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,0.656,1.622,,1,,
wbotuel,883,,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,0.569,1.441,,1,,
wbotuel,885,,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,0.602,0.951,,1,,
wbotuel,887,,,0,0,0,1,((-Y>-F)*(E>G)),,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,6.469,6.774,,1,,
wbotuel,888,,,0,0,0,3,Simp,,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,undefined,,0,2.645,9.419,,1,,
sabeesle,829,,,0,0,0,1,H,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,23.318,406.735,,3,,
sabeesle,830,,,0,0,0,3,MP,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,3.431,410.166,,3,,
wbotuel,889,,,0,0,0,5,Simp,,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,8.026,17.445,,1,,
sabeesle,832,,,0,0,0,3,MT,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,0.754,412.022,,3,,
wbotuel,890,,,0,0,0,1,((-Y>-F)*(E>G)),,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,1.239,18.684,,1,,
sabeesle,834,,,0,0,0,3,DS,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,0.715,413.604,,3,,
wbotuel,891,,,0,0,0,3,Simp,,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,1.242,19.926,,1,,
sabeesle,836,,,0,0,0,3,Conj,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,0.837,415.243,,3,,
sabeesle,838,,,0,0,0,3,HS,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,0.759,416.913,,3,,
wbotuel,892,,,0,0,0,5,Simp,,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,3.508,23.434,,1,,
sabeesle,840,,,0,0,0,3,CD,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,0.886,418.691,,3,,
wbotuel,893,,,0,0,0,1,((-F+G)>(W+-G)),,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,1.479,24.913,,1,,
sabeesle,842,,,0,0,0,3,MP,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,4.736,424.677,,3,,
sabeesle,844,,,0,0,0,3,MT,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.233,426.767,,3,,
sabeesle,846,,,0,0,0,3,DS,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.478,428.915,,3,,
sabeesle,848,,,0,0,0,3,Conj,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.088,430.633,,3,,
sabeesle,850,,,0,0,0,3,HS,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.067,432.355,,3,,
sabeesle,852,,,0,0,0,3,CD,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.069,433.965,,3,,
sabeesle,854,,,0,0,0,2,H,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.63,436.162,,3,,
sabeesle,855,,,0,0,0,1,H,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,0.705,436.867,,3,,
sabeesle,856,,,0,0,0,2,H,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,0.564,437.431,,3,,
sabeesle,857,,,0,0,0,2,(W+-H),,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,0.963,438.394,,3,,
sabeesle,858,,,0,0,0,1,(W+-H),,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,0.436,438.83,,3,,
sabeesle,859,,,0,0,0,3,DN,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,11.361,450.191,,3,,
wbotuel,900,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,1.093,72.059,,1,,
sabeesle,860,,,0,0,0,5,DN,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,24.479,474.67,,3,,
sabeesle,861,,,0,0,0,1,(--W+-H),,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.816,476.486,,3,,
sabeesle,862,,,0,0,0,1,H,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.142,477.628,,3,,
dauchman,2152,,,0,1,0,3,DS,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,10.289,257.189,,-1,,
sabeesle,863,,,0,0,0,3,MP,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,2.006,479.634,,3,,
sabeesle,865,,,0,0,0,3,MT,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.539,482.469,,3,,
sabeesle,867,,,0,0,0,3,DS,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,0.831,484.257,,3,,
sabeesle,869,,,0,0,0,3,HS,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,0.917,485.951,,3,,
dauchman,2153,,,0,0,0,3,DS,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,9.235,266.424,,-1,,
sabeesle,872,,,0,0,0,3,Conj,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,0.611,488.302,,3,,
sabeesle,874,,,0,0,0,2,H,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,10.003,499.117,,3,,
sabeesle,875,,,0,0,0,3,Com,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,2.082,501.199,,3,,
sabeesle,876,,,0,0,0,1,(-H+--W),,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.479,502.678,,3,,
cgtacker,23,,,0,0,0,1,((G+Z)>-W),,,,,,,,,,,,,,,,,,,,,1.0.3.0,2,,,1,3.463,2916.39,,0,,
sabeesle,877,,,0,0,0,1,H,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.287,503.965,,3,,
cgtacker,24,,,0,0,0,1,Z,,,,,,,,,,,,,,,,,,,,,1.0.3.0,2,,,1,0.938,2917.33,,0,,
cgtacker,25,,,0,0,0,3,MT,,,,,,,,,,,,,,,,,,,,,1.0.3.0,2,,,1,1.391,2918.72,,0,,
sabeesle,878,,,0,0,0,3,DS,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,23.723,527.688,,3,,
dauchman,2157,,,0,0,0,1,-(A*(B>C)),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,13.385,308.582,,-1,,
dauchman,2158,,,0,0,0,3,Com,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,1.95,310.532,,-1,,
sabeesle,880,,,0,0,0,2,(-H+--W),,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,2.239,532.825,,3,,
sabeesle,881,,,0,0,0,2,H,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.463,534.288,,3,,
dauchman,2159,,,0,0,0,1,-((B>C)*A),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,2.876,313.408,,-1,,
dauchman,2160,,,0,0,0,3,Simp,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,2.497,315.905,,-1,,
sabeesle,882,,,0,0,0,1,H,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,3.65,537.938,,3,,
sabeesle,883,,,0,0,0,2,H,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,3.436,541.374,,3,,
dauchman,2162,,,0,0,0,3,DeM,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,7.414,324.488,,-1,,
sabeesle,886,,,0,0,0,1,H,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,2.29,547.949,,3,,
dauchman,2163,,,0,0,0,1,(-(B>C)+-A),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,4.545,329.033,,-1,,
dauchman,2164,,,0,0,0,6,(-(B>C)+-A),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,2.563,331.596,,-1,,
dauchman,2166,,,0,0,0,1,-((B>C)*A),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,0.651,333.15,,-1,,
sabeesle,887,,,0,0,0,3,DN,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,7.784,555.733,,3,,
dauchman,2167,,,0,0,0,6,-((B>C)*A),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,1.821,334.971,,-1,,
sabeesle,888,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,2.235,557.968,,3,,
dauchman,2169,,,0,0,0,1,-(A*(B>C)),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,0.852,336.934,,-1,,
sabeesle,889,,,0,0,0,1,(-H+--W),,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,0.9,558.868,,3,,
dauchman,2170,,,0,0,0,6,-(A*(B>C)),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,1.264,338.198,,-1,,
dauchman,2171,,,0,0,0,1,(-A+-(B>C)),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,0.982,339.18,,-1,,
dauchman,2173,,,0,0,0,3,Com,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,0.807,341.403,,-1,,
dauchman,2174,,,0,0,0,1,(-(B>C)+-A),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,1.951,343.354,,-1,,
sabeesle,890,,,0,0,0,3,MP,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,6.256,565.124,,3,,
dauchman,2175,,,0,0,0,3,DeM,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,1.72,345.074,,-1,,
wbotuel,916,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,8.354,172.185,,1,,
wbotuel,917,,,0,0,0,2,((-F+G)>(W+-G)),,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,1.134,173.319,,1,,
dauchman,2176,,,0,0,0,1,-((B>C)*A),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,1.315,346.389,,-1,,
wbotuel,918,,,0,0,0,2,#NAME?,,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,0.522,173.841,,1,,
wbotuel,919,,,0,0,0,1,(-Y>-F),,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,0.812,174.653,,1,,
dauchman,2177,,,0,0,0,3,Simp,,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,3.778,350.167,,-1,,
cgtacker,27,,,0,0,0,3,MP,,,,,,,,,,,,,,,,,,,,,1.0.3.0,2,,,1,26.012,2988.51,,0,,
wbotuel,920,,,0,0,0,3,CP,,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,7.923,182.576,,1,,
sabeesle,892,,,0,0,0,3,DS,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,13.448,581.265,,3,,
sabeesle,893,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,6.-1.2.0,2,,,0,1.838,583.103,,3,,
cgtacker,29,,,0,0,0,2,Z,,,,,,,,,,,,,,,,,,,,,1.0.3.0,2,,,1,4.171,2997.18,,0,,
cgtacker,30,,,0,0,0,2,((G+Z)>-W),,,,,,,,,,,,,,,,,,,,,1.0.3.0,2,,,1,0.767,2997.95,,0,,
dauchman,2179,,,0,0,0,6,-((B>C)*A),,,,,,,,,,,,,,,,,,,,,6.-1.4.0,0,,,0,12.553,364.377,,-1,,
