studentID,collaborators,interaction,numInteractionCurr,numInteractionTotal,direction,proofDir,action,rule,numAction1Curr,numAction2Curr,numAction3Curr,numAction4Curr,numAction5Curr,numAction6Curr,numAction7Curr,numAction8Curr,numAction9Curr,numAction10Curr,numAction1Total,numAction2Total,numAction3Total,numAction4Total,numAction5Total,numAction6Total,numAction7Total,numAction8Total,numAction9Total,numAction10Total,currPrb,hintType,hintGiven,isForced,hintCount,stepTime,elTime,certificate,numProblemsCompleted,PPType,numAttempts,hintFollow
cclewis,,651,10,79,0,0,7,get,3,1,2,0,2,0,2,0,0,0,31,13,18,0,6,0,9,0,1,1,4.1.2.0,3,Try to derive ((-Y>X)*(T>S)),0,1,3.406000000000006,180.214,,11,0,6,0
cclewis,,664,16,85,0,0,7,get,4,1,6,0,2,0,3,0,0,0,32,13,22,0,6,0,10,0,1,1,4.1.2.0,3,Try to derive ((-Y>X)*(T>S)),0,2,6.636000000000024,418.857,,11,0,6,0
cclewis,,674,22,91,0,0,7,get,6,2,7,0,2,1,4,0,0,0,34,14,23,0,6,1,11,0,1,1,4.1.2.0,3,Try to derive ((-Y>X)*(T>S)),0,1,3.7110000000000127,459.877,,11,0,6,0
cclewis,,683,26,95,0,0,7,get,7,2,9,0,2,1,5,0,0,0,35,14,25,0,6,1,12,0,1,1,4.1.2.0,3,Try to derive ((-Y>X)*(T>S)),0,2,37.960999999999956,541.939,,11,0,6,0
cclewis,,724,24,121,0,0,3,Conj,12,4,6,0,2,0,0,0,0,0,48,18,31,0,8,1,12,0,2,1,4.1.2.0,3,Try to derive ((-Y>X)*(T>S)),1,1,16.634,112.158,,11,0,7,0
cclewis,,726,26,123,0,0,7,get,12,4,6,0,3,0,1,0,0,0,48,18,31,0,9,1,13,0,2,1,4.1.2.0,3,Try to derive ((-Y>X)*(T>S)),0,1,3.686000000000007,137.311,,11,0,7,0
cclewis,,727,27,124,0,0,7,get,12,4,6,0,3,0,2,0,0,0,48,18,31,0,9,1,14,0,2,1,4.1.2.0,3,Try to derive ((-Y>X)*(T>S)),0,2,30.169999999999987,167.481,,11,0,7,0
cclewis,,735,33,130,0,0,1,((-Y+T)>(X+S)),16,5,7,0,3,0,2,0,0,0,52,19,32,0,9,1,14,0,2,1,4.1.2.0,3,Try to derive ((-Y>X)*(T>S)),1,1,26.38900000000001,341.669,,11,0,7,0
spcamass,,922,1,2,0,0,7,get,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4.-1.3.1,3,Try to derive G,0,1,6.191,6.191,,1,1,1,0
spcamass,,940,14,15,0,0,3,Conj,5,0,6,0,2,0,1,0,0,0,5,0,6,0,2,0,1,0,0,1,4.-1.3.1,3,Try to derive G,1,1,5.609000000000002,63.728,,1,1,1,0
spcamass,,947,18,19,0,0,1,(-A>(D+G)),7,0,8,0,2,0,1,0,0,0,7,0,8,0,2,0,1,0,0,1,4.-1.3.1,3,Try to derive G,1,1,18.108000000000004,100.373,,1,1,1,1
spcamass,,950,20,21,0,0,1,(D+G),8,0,9,0,2,0,1,0,0,0,8,0,9,0,2,0,1,0,0,1,4.-1.3.1,3,Try to derive G,1,1,13.66000000000001,117.903,,1,1,1,1
spcamass,,959,27,28,0,0,7,get,11,1,11,0,2,0,2,0,0,0,11,1,11,0,2,0,2,0,0,1,4.-1.3.1,3,Try to derive (B+F),0,1,3.679000000000002,151.947,,1,1,1,0
spcamass,,642,1,1,0,0,7,get,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.-1.3.0,3,Try to derive (I*Q),0,1,7.786,7.786,,3,2,0,1
spcamass,,745,1,3,0,0,7,get,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,3.-1.3.0,3,Try to derive I*Q,0,1,2.657,2.657,,3,2,1,1
spcamass,,751,5,7,0,0,7,get,1,0,2,0,0,0,2,0,0,0,1,0,2,0,0,0,3,0,0,1,3.-1.3.0,3,Try to derive I*Q,0,1,3.6419999999999995,19.657,,3,2,1,1
spcamass,,656,6,7,0,0,3,DS,2,0,4,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,3.-1.3.1,3,Try to derive (-S+Q),1,0,10.153999999999996,69.913,,4,2,1,0
spcamass,,657,7,8,0,0,7,get,2,0,4,0,0,0,1,0,0,0,2,0,4,0,0,0,1,0,0,1,3.-1.3.1,3,Try to derive (-S+Q),0,1,4.778000000000006,74.691,,4,2,1,0
spcamass,,675,5,21,0,0,3,Conj,1,0,4,0,0,0,0,0,0,0,10,0,8,0,0,0,1,0,1,1,3.-1.3.1,3,Try to derive S>D,1,1,2.471,15.283,,4,2,2,1
spcamass,,761,8,24,0,0,10,,1,0,6,0,0,0,0,0,0,1,10,0,10,0,0,0,1,0,1,2,3.-1.3.1,3,Try to derive I*Q,1,1,93.03699999999999,111.776,,4,2,2,1
spcamass,,763,1,25,0,0,7,get,0,0,0,0,0,0,1,0,0,0,10,0,10,0,0,0,2,0,1,2,3.-1.3.1,3,Try to derive S>D,0,1,6.308,6.308,,4,2,3,1
spcamass,,769,4,28,0,0,1,((S>D)+I),2,0,1,0,0,0,1,0,0,0,12,0,11,0,0,0,2,0,1,2,3.-1.3.1,3,Try to derive (-S+Q),1,1,11.368999999999996,35.547,,4,2,3,0
spcamass,,772,7,31,0,0,3,Impl,3,0,3,0,0,0,1,0,0,0,13,0,13,0,0,0,2,0,1,2,3.-1.3.1,3,Try to derive (-S+Q),1,0,5.830999999999996,50.854,,4,2,3,0
spcamass,,781,10,34,0,0,3,Add,4,0,5,0,0,0,1,0,0,0,14,0,15,0,0,0,2,0,1,2,3.-1.3.1,3,Try to derive (-S+Q),1,1,34.968999999999994,99.327,,4,2,3,0
spcamass,,918,1,1,0,0,1,((-Y>-F)*(E>G)),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.-1.3.0,3,Try to derive -F,1,1,18.346,18.346,,6,1,0,0
spcamass,,1165,1,1,0,0,7,get,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.-1.2.0,3,Try to derive G>-A,0,1,6.725,6.725,,6,1,0,0
spcamass,,1169,3,3,0,0,7,get,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,5.-1.2.0,3,Try to derive (-A>-B),0,1,2.716000000000001,15.992,,6,1,0,0
spcamass,,1172,6,6,0,0,7,get,1,0,2,0,0,0,3,0,0,0,1,0,2,0,0,0,3,0,0,0,5.-1.2.0,3,Try to derive (-A>-B),0,1,5.4929999999999986,25.168,,6,1,0,0
spcamass,,1178,10,10,0,0,7,get,2,0,4,0,0,0,4,0,0,0,2,0,4,0,0,0,4,0,0,0,5.-1.2.0,3,Try to derive (G>-A),0,1,2.628,42.749,,6,1,0,0
spcamass,,1190,17,17,0,0,7,get,3,0,9,0,0,0,5,0,0,0,3,0,9,0,0,0,5,0,0,0,5.-1.2.0,3,Try to derive (G>-A),0,1,4.015999999999998,67.506,,6,1,0,0
spcamass,,1209,1,26,0,0,7,get,0,0,0,0,0,0,1,0,0,0,4,1,14,0,0,0,6,0,1,0,5.-1.2.0,3,Try to derive G>-A,0,1,4.531,4.531,,6,1,1,1
spcamass,,1210,1,39,0,0,7,get,0,0,0,0,0,0,1,0,0,0,6,1,24,0,0,0,7,0,1,0,5.-1.2.0,3,Try to derive G>-A,0,2,12.484,12.484,,6,0,2,1
spcamass,,1215,5,43,0,0,7,get,1,1,1,0,0,0,2,0,0,0,7,2,25,0,0,0,8,0,1,0,5.-1.2.0,3,Try to derive (-A>-B),0,1,3.0219999999999985,37.235,,6,0,2,0
spcamass,,1226,13,51,0,0,7,get,3,2,5,0,0,0,3,0,0,0,9,3,29,0,0,0,9,0,1,0,5.-1.2.0,3,Try to derive (G>-A),0,1,3.8500000000000014,59.048,,6,0,2,0
spcamass,,477,1,2,0,0,1,(I*F),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.-1.1.1,3,Try to derive -H,1,1,20.354,20.354,,7,1,1,0
spcamass,,393,4,4,0,0,1,(I+F),2,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,2.-1.1.0,3,Try to derive (F+G),1,1,26.635,39.734,,7,1,0,0
spcamass,,400,9,9,0,0,2,F,4,1,3,0,1,0,0,0,0,0,4,1,3,0,1,0,0,0,0,0,2.-1.1.0,3,Try to derive (F+G),1,1,13.521,63.042,,7,1,0,0
spcamass,,467,49,49,0,0,7,get,16,13,18,0,1,0,1,0,0,0,16,13,18,0,1,0,1,0,0,0,2.-1.1.0,3,Try to derive (F+G),0,2,133.98300000000006,1015.99,,7,1,0,0
spcamass,,538,2,54,0,0,7,get,0,0,0,0,0,0,1,0,0,1,17,14,19,0,1,0,2,0,0,1,2.-1.1.0,3,Try to derive F,0,1,1.262,4.614,,7,1,1,1
spcamass,,567,16,68,0,0,1,F,6,2,5,0,1,0,1,0,0,1,23,16,24,0,2,0,2,0,0,1,2.-1.1.0,3,Try to derive (F+G),1,1,12.513000000000005,70.519,,7,1,1,0
spcamass,,1249,1,1,0,0,7,get,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.-1.1.0,3,Try to derive -T,0,2,11.39,11.39,,8,1,0,1
spcamass,,1261,10,10,0,0,2,(-T+-L),3,3,3,0,0,0,1,0,0,0,3,3,3,0,0,0,1,0,0,0,6.-1.1.0,3,Try to derive -T,1,1,6.342999999999996,38.629,,8,1,0,1
spcamass,,1280,4,4,0,0,3,CP,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,6.-1.2.0,3,Try to derive H,1,1,5.481999999999999,28.307,,9,1,0,1
spcamass,,1288,10,10,0,0,7,get,5,1,3,0,0,0,1,0,0,0,5,1,3,0,0,0,1,0,0,0,6.-1.2.0,3,Try to derive --W,0,1,6.234999999999999,81.967,,9,1,0,1
spcamass,,1305,24,24,0,0,1,H,11,2,8,0,1,1,1,0,0,0,11,2,8,0,1,1,1,0,0,0,6.-1.2.0,3,Try to derive --W,1,1,26.807000000000016,175.662,,9,1,0,1
spcamass,,1314,32,32,0,0,3,DeM,13,4,11,0,2,1,1,0,0,0,13,4,11,0,2,1,1,0,0,0,6.-1.2.0,3,Try to derive --W,1,1,1.6440000000000055,200.223,,9,1,0,1
spcamass,,1325,37,37,0,0,7,get,14,4,14,0,2,1,2,0,0,0,14,4,14,0,2,1,2,0,0,0,6.-1.2.0,3,Try to derive --W,0,2,4.808999999999969,260.424,,9,1,0,1
spcamass,,1338,47,47,0,0,1,(-(-F*-H)>W),17,7,18,0,2,1,2,0,0,0,17,7,18,0,2,1,2,0,0,0,6.-1.2.0,3,Try to derive --W,1,1,14.742000000000019,340.13,,9,1,0,1
spcamass,,1421,2,3,0,0,7,get,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,6.-1.2.1,3,Try to derive -K+--N,0,1,0.831,2.937,,9,1,1,0
spcamass,,1444,15,16,0,0,7,get,5,1,6,0,0,0,2,0,0,1,5,1,6,0,0,0,2,0,0,2,6.-1.2.1,3,Try to derive -K+--N,0,2,3.9270000000000067,76.037,,9,1,1,0
spcamass,,60,1,1,0,0,7,get,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0.3.0,3,Try to derive -W,0,2,39.323,39.323,,11,0,0,1
spcamass,,88,7,7,0,0,7,get,3,1,1,0,0,0,2,0,0,0,3,1,1,0,0,0,2,0,0,0,1.0.3.0,3,Try to derive -W,0,2,148.096,266.927,,11,0,0,1
spcamass,,255,2,21,0,0,1,((G+Z)>-W),1,0,0,0,0,0,0,0,0,1,8,4,4,0,0,0,2,0,0,3,1.0.3.0,3,Try to derive -W,1,1,50.084999999999994,51.544,,11,0,2,1
spcamass,,270,10,29,0,0,7,get,2,0,6,0,0,0,1,0,0,1,9,4,10,0,0,0,3,0,0,3,1.0.3.0,3,Try to derive -W,0,2,13.814999999999998,94.205,,11,0,2,1
spcamass,,271,11,30,0,0,7,get,2,0,6,0,0,0,2,0,0,1,9,4,10,0,0,0,4,0,0,3,1.0.3.0,3,Try to derive -W,0,3,0.47100000000000364,94.676,,11,0,2,1
spcamass,,272,12,31,0,0,7,get,2,0,6,0,0,0,3,0,0,1,9,4,10,0,0,0,5,0,0,3,1.0.3.0,3,Try to derive -W,0,4,0.015999999999991132,94.692,,11,0,2,1
spcamass,,273,13,32,0,0,7,get,2,0,6,0,0,0,4,0,0,1,9,4,10,0,0,0,6,0,0,3,1.0.3.0,3,Try to derive -W,0,5,0.943000000000012,95.635,,11,0,2,1
spcamass,,287,24,43,0,0,3,Add,6,3,9,0,1,0,4,0,0,1,13,7,13,0,1,0,6,0,0,3,1.0.3.0,3,Try to derive (W+-R),1,1,6.622000000000014,209.192,,11,0,2,0
spcamass,,322,1,49,0,0,1,((G+Z)>-W),1,0,0,0,0,0,0,0,0,0,16,8,15,0,1,0,6,0,0,3,1.0.3.0,3,Try to derive -W,1,1,35.798,35.798,,11,0,3,1
spcamass,,339,16,64,0,0,7,get,7,4,3,0,1,0,1,0,0,0,22,12,18,0,2,0,7,0,0,3,1.0.3.0,3,Try to derive (W+-R),0,1,3.1950000000000074,123.436,,11,0,3,0
spcamass,,382,35,83,0,0,2,(W+-R),15,11,6,0,2,0,1,0,0,0,30,19,21,0,3,0,7,0,0,3,1.0.3.0,3,Try to derive (G+Z),1,1,5.058999999999969,486.212,,11,0,3,0
spcamass,,12,1,1,0,0,7,get,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0.2.0,3,Try to derive -L,0,1,5.938,5.938,,13,0,0,1
spcamass,,16,4,4,0,0,7,get,1,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,2,0,0,0,1.0.2.0,3,Try to derive (S+L),0,1,2.6690000000000005,23.499,,13,0,0,1
spcamass,,31,13,13,0,0,7,get,4,2,3,0,1,0,3,0,0,0,4,2,3,0,1,0,3,0,0,0,1.0.2.0,3,Try to derive (B*(S+L)),0,1,3.4080000000000155,289.963,,13,0,0,0
spcamass,,32,14,14,0,0,7,get,4,2,3,0,1,0,4,0,0,0,4,2,3,0,1,0,4,0,0,0,1.0.2.0,3,Try to derive (B*(S+L)),0,2,5.935999999999979,295.899,,13,0,0,0
msmith7,,256,1,1,0,0,1,(Q>T),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.1.1.0,3,Try to derive S,1,1,38.002,38.002,,1,-1,0,0
msmith7,,284,16,16,0,0,3,Impl,6,1,8,0,1,0,0,0,0,0,6,1,8,0,1,0,0,0,0,0,2.1.1.0,3,Try to derive -R,1,0,92.58699999999999,250.088,,1,-1,0,0
msmith7,,285,17,17,0,0,1,(-(-Q+P)+S),7,1,8,0,1,0,0,0,0,0,7,1,8,0,1,0,0,0,0,0,2.1.1.0,3,Try to derive -R,1,1,32.345,282.433,,1,-1,0,0
msmith7,,769,19,19,0,0,3,HS,10,1,7,0,1,0,0,0,0,0,10,1,7,0,1,0,0,0,0,0,6.1.1.0,3,Try to derive (-D>G),1,0,4.081000000000017,953.117,,2,-1,0,0
msmith7,,429,1,1,0,0,1,((S>Y)>D),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.-1.3.0,3,Try to derive (I*Q),1,1,48.189,48.189,,3,2,0,1
msmith7,,434,4,4,0,0,2,((I*Q)>D),2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,3.-1.3.0,3,Try to derive (I*Q),1,1,26.703999999999994,91.145,,3,2,0,1
msmith7,,442,9,9,0,0,3,MP,5,1,3,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,3.-1.3.0,3,Try to derive (D+Y),1,0,4.278000000000006,112.394,,3,2,0,0
msmith7,,445,11,11,0,0,3,Add,6,1,4,0,0,0,0,0,0,0,6,1,4,0,0,0,0,0,0,0,3.-1.3.0,3,Try to derive (S>Y),1,1,33.958,149.679,,3,2,0,0
msmith7,,450,14,14,0,0,3,DS,7,1,5,0,1,0,0,0,0,0,7,1,5,0,1,0,0,0,0,0,3.-1.3.0,3,Try to derive (S>Y),1,0,20.464,173.313,211E0-03281-1T0L1-323DT,3,2,0,0
msmith7,,676,7,7,0,0,3,Add,2,0,4,0,1,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,5.-1.3.0,3,Try to derive (-Y*-F),1,1,15.760999999999996,42.867,,6,10,0,0
msmith7,,682,11,11,0,0,2,(-Y+-F),3,1,5,0,2,0,0,0,0,0,3,1,5,0,2,0,0,0,0,0,5.-1.3.0,3,Try to derive (-Y*-F),1,1,38.141999999999996,92.964,,6,10,0,0
msmith7,,6,1,3,0,0,1,(A>(B*C)),1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1.0.1.0,3,Try to derive -D,1,1,22.392,22.392,,8,0,1,1
msmith7,,11,5,7,0,0,3,DeM,2,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,1.0.1.0,3,Try to derive -D,1,1,10.122,47.442,,8,0,1,1
msmith7,,47,18,20,0,0,7,get,5,4,8,0,0,0,1,0,0,0,6,4,9,0,0,0,1,0,0,0,1.0.1.0,3,Try to derive -D,0,2,7.410000000000025,322.615,,8,0,1,1
msmith7,,48,19,21,0,0,7,get,5,4,8,0,0,0,2,0,0,0,6,4,9,0,0,0,2,0,0,0,1.0.1.0,3,Try to derive -D,0,3,2.498999999999967,325.114,,8,0,1,1
msmith7,,49,20,22,0,0,7,get,5,4,8,0,0,0,3,0,0,0,6,4,9,0,0,0,3,0,0,0,1.0.1.0,3,Try to derive -D,0,4,1.2830000000000155,326.397,,8,0,1,1
msmith7,,50,21,23,0,0,7,get,5,4,8,0,0,0,4,0,0,0,6,4,9,0,0,0,4,0,0,0,1.0.1.0,3,Try to derive -D,0,5,3.355000000000018,329.752,,8,0,1,1
msmith7,,51,22,24,0,0,7,get,5,4,8,0,0,0,5,0,0,0,6,4,9,0,0,0,5,0,0,0,1.0.1.0,3,Try to derive -D,0,6,0.8240000000000123,330.576,,8,0,1,1
msmith7,,54,23,25,0,0,7,get,5,4,8,0,0,0,6,0,0,0,6,4,9,0,0,0,6,0,0,0,1.0.1.0,3,Try to derive -D,0,7,1.625,332.201,,8,0,1,1
msmith7,,55,24,26,0,0,7,get,5,4,8,0,0,0,7,0,0,0,6,4,9,0,0,0,7,0,0,0,1.0.1.0,3,Try to derive -D,0,8,0.6479999999999677,332.849,,8,0,1,1
msmith7,,57,25,27,0,0,7,get,5,4,8,0,0,0,8,0,0,0,6,4,9,0,0,0,8,0,0,0,1.0.1.0,3,Try to derive -D,0,9,20.562999999999988,353.412,,8,0,1,1
msmith7,,82,2,30,0,0,3,Impl,1,0,1,0,0,0,0,0,0,0,7,4,10,0,0,0,8,0,0,1,1.0.1.0,3,Try to derive -D,1,0,4.475,14.687,,8,0,3,1
msmith7,,135,26,54,0,0,3,Impl,9,4,11,0,1,1,0,0,0,0,15,8,20,0,1,1,8,0,0,1,1.0.1.0,3,Try to derive (B*C),1,0,11.025999999999954,302.268,,8,0,3,1
msmith7,,142,29,57,0,0,2,A,11,5,11,0,1,1,0,0,0,0,17,9,20,0,1,1,8,0,0,1,1.0.1.0,3,Try to derive (B*C),1,1,46.92599999999999,351.033,,8,0,3,1
msmith7,,148,35,63,0,0,3,Impl,13,5,14,0,2,1,0,0,0,0,19,9,23,0,2,1,8,0,0,1,1.0.1.0,3,Try to derive (B*C),1,1,13.574000000000012,380.805,,8,0,3,1
msmith7,,60,1,2,0,0,7,get,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0.2.0,3,Try to derive -L,0,1,9.33,9.33,,9,0,1,1
msmith7,,62,4,5,0,0,7,get,1,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,2,0,0,1,1.0.2.0,3,Try to derive -L,0,2,1155.7420000000002,1175.88,,9,0,1,1
msmith7,,65,1,7,0,0,7,get,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,0,1,1,1.0.2.0,3,Try to derive -L,0,1,2.178,2.178,,9,0,2,1
msmith7,,65,1,16,0,0,7,get,0,0,0,0,0,0,1,0,0,0,3,1,5,0,1,0,4,0,1,1,1.0.2.0,3,Try to derive -L,0,1,6.129,6.129,,9,0,3,1
msmith7,,109,15,30,0,0,7,get,5,1,5,0,1,1,2,0,0,0,8,2,10,0,2,1,5,0,1,1,1.0.2.0,3,Try to derive (S+L),0,1,4.8799999999999955,307.759,,9,0,3,1
msmith7,,178,7,43,0,0,6,(U+-L),2,0,3,0,1,1,0,0,0,0,12,2,17,0,3,2,5,0,1,1,1.0.2.0,3,Try to derive -L,1,0,2.081000000000003,42.401,,9,0,4,1
msmith7,,183,11,47,0,0,3,Impl,4,0,5,0,1,1,0,0,0,0,14,2,19,0,3,2,5,0,1,1,1.0.2.0,3,Try to derive (S+L),1,0,9.435000000000002,56.743,,9,0,4,1
msmith7,,500,1,1,0,0,1,(-Y+T),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.1.2.0,3,Try to derive (-Y+T)>(X+S),1,1,147.447,147.447,,11,8,0,0
msmith7,,513,11,11,0,0,1,(W+(T>S)),5,0,4,0,2,0,0,0,0,0,5,0,4,0,2,0,0,0,0,0,4.1.2.0,3,Try to derive (-Y+T)>(X+S),1,1,22.466999999999985,194.474,,11,8,0,0
msmith7,,547,28,28,0,0,7,get,10,1,12,0,4,0,1,0,0,0,10,1,12,0,4,0,1,0,0,0,4.1.2.0,3,Try to derive (-Y+T)>(X+S),0,2,8.738999999999919,758.636,,11,8,0,0
msmith7,,548,29,29,0,0,7,get,10,1,12,0,4,0,2,0,0,0,10,1,12,0,4,0,2,0,0,0,4.1.2.0,3,Try to derive (-Y+T)>(X+S),0,3,0.8319999999999936,759.468,,11,8,0,0
msmith7,,562,39,39,0,0,7,get,13,2,15,0,5,1,3,0,0,0,13,2,15,0,5,1,3,0,0,0,4.1.2.0,3,Try to derive (-Y+T)>(X+S),0,1,3.2040000000000646,809.244,,11,8,0,1
msmith7,,588,56,56,0,0,1,(Y>T),23,4,17,0,6,3,3,0,0,0,23,4,17,0,6,3,3,0,0,0,4.1.2.0,3,Try to derive ((-Y>X)*(T>S)),1,1,9.279999999999859,1031.36,,11,8,0,0
rfgoodni,,278,1,1,0,0,1,(J>Z),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.-1.1.0,3,Try to derive -Z,1,1,32.887,32.887,,1,2,0,0
rfgoodni,,750,2,2,0,1,1,(-D*-G),1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.1.1.0,3,Try to derive -D>S,1,1,44.149,53.39,,2,-1,0,0
rfgoodni,,764,13,13,0,1,3,MT,5,1,5,0,2,0,0,0,0,0,5,1,5,0,2,0,0,0,0,0,6.1.1.0,3,Try to derive -D>S,1,0,1.277000000000001,75.75,,2,-1,0,0
rfgoodni,,778,18,18,0,1,3,DS,7,1,8,0,2,0,0,0,0,0,7,1,8,0,2,0,0,0,0,0,6.1.1.0,3,Try to derive -D>S,1,0,3.2690000000000055,97.461,,2,-1,0,0
rfgoodni,,309,1,1,0,0,1,((I*Q)>D),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.-1.3.0,3,Try to derive I*Q,1,1,48.772,48.772,,3,2,0,1
rfgoodni,,317,6,6,0,0,1,((S>Y)>D),3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3.-1.3.0,3,Try to derive I*Q,1,1,29.61200000000001,117.31,,3,2,0,1
rfgoodni,,329,13,13,0,0,1,((I*Q)>D),6,0,6,0,1,0,0,0,0,0,6,0,6,0,1,0,0,0,0,0,3.-1.3.0,3,Try to derive (D+Y),1,1,48.80899999999997,303.431,,3,2,0,0
rfgoodni,,332,16,16,0,0,9,,7,0,7,0,1,0,0,0,1,0,7,0,7,0,1,0,0,0,1,0,3.-1.3.0,3,Try to derive (S>Y),1,1,119.202,424.692,,3,2,0,0
rfgoodni,,334,1,17,0,0,1,((I*Q)>D),1,0,0,0,0,0,0,0,0,0,8,0,7,0,1,0,0,0,1,0,3.-1.3.0,3,Try to derive I*Q,1,1,50.807,50.807,,3,2,1,1
rfgoodni,,350,8,24,0,0,1,((S>Y)>D),4,1,3,0,0,0,0,0,0,0,11,1,10,0,1,0,0,0,1,0,3.-1.3.0,3,Try to derive S,1,1,145.375,249.356,,3,2,1,0
rfgoodni,,358,12,28,0,0,1,((S>Y)+(I*Q)),5,1,5,0,1,0,0,0,0,0,12,1,12,0,2,0,0,0,1,0,3.-1.3.0,3,Try to derive S,1,1,44.00999999999999,332.351,,3,2,1,0
rfgoodni,,213,1,1,0,0,1,(L*K),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.-1.3.0,3,Try to derive K,1,1,21.305,21.305,,6,7,0,1
rfgoodni,,229,14,14,0,0,3,HS,7,0,5,0,2,0,0,0,0,0,7,0,5,0,2,0,0,0,0,0,2.-1.3.0,3,Try to derive (K*O),1,0,1.3119999999999976,73.81,1M3L1-320DT-212E0-03181,6,7,0,0
rfgoodni,,663,1,1,0,0,1,(-R+Z),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.-1.1.0,3,Try to derive (R>Z),1,1,46.884,46.884,,8,1,0,0
rfgoodni,,666,4,4,0,0,1,(R>Z),2,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,5.-1.1.0,3,Try to derive (Z>-G),1,1,20.843999999999994,74.297,,8,1,0,0
rfgoodni,,182,1,1,0,0,1,(-I*J),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.-1.1.0,3,Try to derive F,1,1,100.502,100.502,,9,7,0,1
rfgoodni,,191,6,6,0,0,1,F,3,0,2,0,1,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,2.-1.1.0,3,Try to derive (F+G),1,1,12.072000000000017,129.836,,9,7,0,0
rfgoodni,,64,1,1,0,0,1,(-U>-L),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0.2.0,3,Try to derive -L,1,1,100.493,100.493,,12,0,0,1
rfgoodni,,120,10,10,0,0,1,(B*(S+L)),5,1,3,0,1,0,0,0,0,0,5,1,3,0,1,0,0,0,0,0,1.0.2.0,3,Try to derive (B*(S+L)),1,1,105.56500000000005,600.662,,12,0,0,0
rfgoodni,,431,1,1,0,0,1,(-O*(-W>A)),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.1.1.0,3,Try to derive -(R*N),1,1,26.828,26.828,,14,9,0,0
rfgoodni,,444,9,9,0,0,1,(K>-W),5,0,3,0,1,0,0,0,0,0,5,0,3,0,1,0,0,0,0,0,4.1.1.0,3,Try to derive (K>A),1,1,19.99000000000001,132.407,,14,9,0,0
tjiang8,,22,1,1,0,0,7,get,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0.1.0,3,Try to derive -D,0,2,317.423,317.423,,1,0,0,1
tjiang8,,81,13,14,0,1,1,(A+D),5,3,3,0,1,0,0,0,1,0,5,3,3,0,1,0,1,0,1,0,1.0.1.0,3,Try to derive (B*C),1,1,32.05000000000018,2271.75,,1,0,1,1
tjiang8,,90,19,20,0,1,3,MT,7,3,7,0,1,0,0,0,1,0,7,3,7,0,1,0,1,0,1,0,1.0.1.0,3,Try to derive (B*C),1,1,7.410000000000309,2329.34,,1,0,1,1
